Employee_ID,Name,Department,Salary,Working_Hours_per_Week,Performance_Rating,Joining_Date,Age,Gender,Experience_Years,Job_Level,Bonus,Leave_Days_Taken,Remote_Work_Percentage,Customer_Satisfaction_Score
10946,Employee_7086,Support,57873,36.0,2.9,02-11-2036,50.0,Female,9,Senior,11112.0,27,50.0,1.7
2340,Employee_7087,IT,114484,44.0,2.3,21-08-2037,47.0,Non-Binary,2,Mid,18685.0,10,10.0,1.9
10555,Employee_7088,IT,57716,33.0,4.8,29-10-2036,25.0,Non-Binary,30,Mid,10670.0,18,85.0,1.3
5601,Employee_7089,HR,30016,36.0,4.5,13-12-2024,51.0,Female,7,fresers,6755.0,9,28.0,2.8
4148,Employee_7090,Operations,68027,57.0,3.7,18-03-2031,57.0,Not selected,11,Entry,13117.0,8,57.0,4.4
10464,Employee_7091,IT,54027,35.0,1.8,30-01-2030,44.0,Non-Binary,7,Mid,19008.0,8,11.0,1.8
4088,Employee_7092,Operations,72733,36.0,3.0,19-01-2023,52.0,Male,38,Entry,17299.0,24,1.0,1.8
7026,Employee_7093,IT,100657,42.0,4.3,14-12-2045,28.0,Non-Binary,0,Entry,6511.0,30,17.0,4.8
9134,Employee_7094,Marketing,109369,54.0,3.4,29-07-2040,51.0,Male,13,Senior,16890.0,14,50.0,4.2
8025,Employee_7096,Sales,108530,50.0,4.6,07-04-2037,30.0,Non-Binary,8,Entry,2840.0,18,45.0,2.8
2709,Employee_7098,Support,44314,38.0,2.3,26-04-2027,37.0,Non-Binary,40,Mid,7811.0,17,25.0,1.9
9100,Employee_7099,HR,131306,36.0,2.3,08-05-2046,54.0,Female,36,Senior,19518.0,19,100.0,3.2
7054,Employee_7100,Support,92867,31.0,4.8,17-01-2033,31.0,Not selected,31,Entry,6087.0,17,68.0,2.2
5426,Employee_7101,Sales,67701,52.0,2.4,15-03-2025,29.0,Male,25,Senior,5596.0,1,69.0,1.2
7639,Employee_7102,Marketing,146153,50.0,4.3,08-06-2027,32.0,Not selected,22,Lead,12143.0,12,13.0,4.8
9060,Employee_7103,Sales,33838,49.0,4.6,13-03-2045,39.0,Female,19,Mid,18860.0,22,57.0,4.9
6759,Employee_7104,Marketing,45429,55.0,4.6,14-12-2032,45.0,Male,25,fresers,7437.0,4,46.0,4.2
3343,Employee_7105,Sales,50120,55.0,1.8,18-04-2042,54.0,Female,24,Entry,15514.0,27,26.0,3.0
7322,Employee_7106,Support,140574,40.0,5.0,22-05-2041,39.0,Female,38,fresers,2068.0,13,21.0,1.5
5706,Employee_7107,IT,146160,47.0,3.2,24-05-2044,60.0,Not selected,22,Lead,11595.0,25,52.0,2.8
7406,Employee_7108,Sales,65475,38.0,9.0,06-04-2047,42.0,Male,31,Mid,10797.0,18,50.0,1.3
8374,Employee_7109,HR,52569,54.0,3.0,14-12-2048,52.0,Non-Binary,23,Mid,3180.0,28,50.0,4.2
1206,Employee_7110,HR,67694,37.0,3.4,11-09-2035,28.0,Male,6,Senior,6908.0,4,56.0,2.7
10944,Employee_7111,Operations,112500,58.0,1.6,10-07-2043,53.0,Male,25,Mid,14813.0,2,25.0,3.5
7888,Employee_7112,Operations,37095,35.0,2.0,29-12-2029,27.0,Female,13,fresers,7999.0,12,76.0,3.6
8950,Employee_7113,Support,108154,34.0,3.3,17-02-2027,54.0,Not selected,31,fresers,5466.0,13,20.0,2.0
10683,Employee_7115,Marketing,113550,60.0,4.7,05-11-2045,30.0,Female,7,Mid,15072.0,3,63.0,3.6
1775,Employee_7116,Marketing,46099,42.0,2.2,02-02-2034,36.0,Female,10,Lead,5426.0,7,50.0,3.1
4604,Employee_7117,Operations,49635,54.0,5.0,22-06-2034,31.0,Non-Binary,9,Entry,9653.0,7,50.0,4.9
2438,Employee_7118,HR,123844,47.0,4.7,29-01-2039,49.0,Male,6,Senior,18135.0,4,30.0,2.3
5312,Employee_7119,HR,48274,53.0,4.1,20-09-2034,43.0,Non-Binary,7,Entry,17179.0,30,21.0,
2911,Employee_7120,Marketing,127126,31.0,3.1,23-09-2046,48.0,Female,27,Senior,6954.0,2,80.0,2.4
7272,Employee_7121,Sales,129514,50.0,2.7,17-03-2041,49.0,Male,32,fresers,7246.0,16,11.0,1.1
10993,Employee_7122,Marketing,123376,36.0,2.7,16-01-2033,45.0,Not selected,23,fresers,4054.0,10,39.0,2.6
7733,Employee_7123,Support,31114,30.0,5.0,08-08-2027,59.0,Female,40,Lead,13265.0,15,79.0,1.8
7565,Employee_7124,Operations,108330,57.0,1.6,30-05-2034,45.0,Male,36,fresers,3626.0,9,66.0,3.4
3465,Employee_7125,Support,123863,32.0,4.8,10-04-2047,29.0,Non-Binary,12,Mid,18461.0,23,26.0,1.5
8728,Employee_7127,Sales,139706,48.0,4.3,07-01-2034,59.0,Male,20,Mid,3722.0,13,78.0,1.5
5089,Employee_7128,Marketing,50329,56.0,4.5,12-08-2043,34.0,Not selected,18,Entry,19246.0,0,65.0,1.6
5328,Employee_7129,Support,53456,45.0,3.8,31-01-2034,24.0,Female,34,Mid,1244.0,29,50.0,2.3
2276,Employee_7131,Support,96774,58.0,1.8,23-09-2023,57.0,Non-Binary,6,Lead,6867.0,25,50.0,4.6
7883,Employee_7132,Support,81563,43.0,2.7,26-01-2034,35.0,Non-Binary,25,Lead,15882.0,15,4.0,
6632,Employee_7134,Finance,132015,32.0,4.3,11-12-2039,52.0,Male,25,Lead,8863.0,21,50.0,3.7
4322,Employee_7135,IT,44457,49.0,1.8,29-05-2039,35.0,Not selected,19,Senior,7776.0,9,26.0,4.0
3148,Employee_7136,Operations,120846,51.0,1.5,15-01-2046,57.0,Female,18,Mid,15971.0,2,98.0,3.9
3288,Employee_7137,IT,87796,48.0,2.6,19-05-2043,31.0,Female,36,Entry,9283.0,21,49.0,2.5
4869,Employee_7138,HR,60418,49.0,1.6,25-08-2026,22.0,Non-Binary,19,Mid,12729.0,26,66.0,4.7
2027,Employee_7139,IT,84438,41.0,1.2,23-04-2030,31.0,Female,40,Entry,11161.0,29,83.0,4.1
8565,Employee_7140,Marketing,77566,48.0,2.9,14-12-2038,22.0,Non-Binary,37,fresers,5097.0,5,50.0,4.2
10019,Employee_7142,Sales,68574,30.0,1.6,17-06-2037,37.0,Not selected,35,Entry,19891.0,8,98.0,4.1
6570,Employee_7143,IT,30887,60.0,1.3,01-11-2047,59.0,Male,38,fresers,3706.0,30,52.0,4.1
4255,Employee_7144,Operations,113562,46.0,3.6,31-12-2037,37.0,Male,32,Senior,2163.0,13,4.0,4.4
4804,Employee_7146,Support,129760,47.0,4.7,28-08-2023,33.0,Male,24,Mid,11507.0,25,66.0,4.1
8226,Employee_7147,IT,56088,49.0,3.1,26-01-2036,26.0,Female,11,fresers,19182.0,6,15.0,1.0
7978,Employee_7148,IT,81500,45.0,1.3,31-03-2030,56.0,Male,27,fresers,3180.0,18,50.0,3.3
4010,Employee_7149,HR,89734,45.0,4.2,08-07-2044,58.0,Male,37,Entry,2703.0,13,29.0,3.1
5572,Employee_7150,Marketing,93449,48.0,1.2,25-04-2028,49.0,Female,9,Senior,8796.0,19,3.0,3.3
6424,Employee_7151,Support,85724,46.0,1.8,19-06-2047,26.0,Not selected,11,Senior,15961.0,16,50.0,2.2
4255,Employee_7152,IT,131680,44.0,3.0,19-02-2032,47.0,Male,38,Entry,12243.0,16,95.0,2.7
3465,Employee_7153,Operations,148651,41.0,3.1,27-01-2047,32.0,Male,33,Entry,8641.0,24,20.0,5.0
5143,Employee_7154,IT,91558,52.0,3.1,10-10-2045,38.0,Male,18,Lead,8680.0,7,49.0,2.9
8766,Employee_7155,Marketing,97883,56.0,1.3,01-07-2034,26.0,Non-Binary,36,fresers,10191.0,18,50.0,3.6
1416,Employee_7156,Operations,118301,44.0,4.2,27-03-2030,36.0,Non-Binary,33,Senior,16341.0,16,59.0,4.7
3625,Employee_7157,HR,119199,53.0,3.0,18-12-2029,29.0,Male,18,Entry,13883.0,2,70.0,3.5
7388,Employee_7158,Operations,120311,52.0,2.6,04-05-2046,35.0,Male,18,fresers,6572.0,13,93.0,3.9
8681,Employee_7159,Support,31945,55.0,1.9,19-10-2045,35.0,Female,34,fresers,12285.0,17,66.0,2.2
7850,Employee_7160,Operations,52961,51.0,2.5,03-06-2028,43.0,Female,34,Senior,13251.0,0,94.0,3.3
9129,Employee_7161,Support,124700,45.0,1.4,01-07-2045,50.0,Female,7,Entry,11993.0,11,40.0,1.4
2538,Employee_7162,Marketing,78759,42.0,4.1,06-10-2035,43.0,Non-Binary,20,Entry,17159.0,4,12.0,2.7
5423,Employee_7163,Support,90024,38.0,1.8,22-04-2029,37.0,Not selected,25,Senior,8390.0,13,30.0,2.5
10428,Employee_7164,Sales,132701,37.0,2.2,21-06-2025,24.0,Female,33,Lead,10343.0,2,22.0,4.6
6769,Employee_7165,Sales,107267,48.0,4.3,25-04-2047,35.0,Male,12,Mid,9508.0,27,3.0,2.7
5132,Employee_7166,HR,45942,32.0,4.7,23-02-2047,58.0,Male,22,Senior,2054.0,7,39.0,1.8
8109,Employee_7167,IT,79359,51.0,3.5,05-07-2027,48.0,Male,35,Lead,2701.0,6,19.0,3.6
1174,Employee_7168,Support,38782,41.0,4.7,17-10-2040,37.0,Male,28,Senior,7241.0,27,10.0,3.3
4011,Employee_7169,Marketing,112081,53.0,1.8,17-08-2026,60.0,Male,38,Senior,18207.0,11,86.0,3.3
9803,Employee_7170,Sales,58413,45.0,4.7,20-04-2031,43.0,Female,30,Entry,8145.0,20,53.0,4.6
9032,Employee_7171,Marketing,126573,51.0,1.0,22-12-2044,47.0,Female,13,Mid,8710.0,25,8.0,2.1
5633,Employee_7172,Marketing,88317,56.0,1.3,17-05-2027,60.0,Non-Binary,29,Mid,5954.0,27,47.0,4.9
10216,Employee_7173,Sales,51213,52.0,1.2,13-09-2047,30.0,Female,21,Senior,8798.0,0,52.0,2.7
3865,Employee_7175,Support,45830,49.0,3.7,18-06-2030,52.0,Male,39,Senior,2141.0,23,50.0,4.5
8111,Employee_7177,HR,82288,43.0,1.5,17-02-2043,50.0,Female,15,Mid,11804.0,30,91.0,4.6
4643,Employee_7178,HR,89632,44.0,3.6,27-02-2033,,Male,2,Senior,6538.0,1,89.0,1.9
8238,Employee_7179,Sales,75969,44.0,3.8,05-08-2046,56.0,Male,24,Senior,4062.0,12,91.0,1.5
1544,Employee_7180,Sales,38471,31.0,3.8,26-01-2029,57.0,Female,1,Mid,10605.0,22,8.0,3.3
2670,Employee_7181,Marketing,132418,54.0,1.1,12-04-2035,49.0,Not selected,11,fresers,10605.0,25,15.0,3.3
3191,Employee_7182,HR,91292,41.0,4.9,01-02-2038,53.0,Non-Binary,7,Lead,12523.0,1,50.0,5.0
10657,Employee_7183,HR,113024,51.0,1.4,27-01-2037,24.0,Male,16,Mid,7273.0,5,66.0,3.8
7842,Employee_7184,Operations,95997,56.0,3.2,04-05-2028,22.0,Non-Binary,24,fresers,2690.0,10,96.0,2.4
10088,Employee_7185,Sales,81479,60.0,4.5,30-06-2034,30.0,Not selected,40,Senior,9321.0,20,30.0,2.9
9261,Employee_7186,Operations,121634,33.0,1.3,03-03-2032,28.0,Male,21,Entry,5882.0,18,61.0,1.5
8113,Employee_7187,Support,90243,56.0,1.5,18-11-2031,29.0,Non-Binary,30,fresers,15098.0,30,64.0,4.7
8485,Employee_7188,Sales,87517,30.0,2.4,19-06-2039,49.0,Non-Binary,32,Entry,4097.0,30,2.0,3.5
9586,Employee_7189,Marketing,74272,44.0,4.4,27-09-2025,56.0,Male,13,Mid,17559.0,25,44.0,4.7
9553,Employee_7190,Support,72761,49.0,4.5,01-08-2042,42.0,Non-Binary,27,Entry,7885.0,5,50.0,1.1
9058,Employee_7191,IT,134227,44.0,4.6,17-04-2034,36.0,Male,37,Mid,10605.0,6,50.0,2.2
8434,Employee_7192,Sales,87867,48.0,3.2,09-12-2031,47.0,Female,40,Entry,2362.0,12,17.0,1.8
3074,Employee_7193,Support,90673,45.0,2.1,05-06-2046,57.0,Female,16,Lead,14644.0,14,50.0,2.6
10299,Employee_7194,Support,48185,32.0,1.1,20-09-2027,25.0,Male,37,Mid,10112.0,2,50.0,3.6
2554,Employee_7195,IT,106901,57.0,2.1,01-02-2024,23.0,Female,34,fresers,12495.0,7,70.0,1.8
7552,Employee_7196,Sales,60567,32.0,3.6,12-03-2036,41.0,Non-Binary,0,fresers,16733.0,5,78.0,3.7
4333,Employee_7197,Operations,46907,43.0,2.4,24-07-2040,,Male,30,Mid,11922.0,3,49.0,3.6
9223,Employee_7198,Operations,69264,49.0,3.3,17-04-2027,47.0,Female,10,Mid,8574.0,24,86.0,1.1
10522,Employee_7199,Operations,71777,54.0,2.1,30-12-2024,25.0,Female,27,Senior,10605.0,12,34.0,2.2
4241,Employee_7200,Marketing,143126,36.0,2.6,25-09-2033,25.0,Male,32,Entry,3376.0,12,69.0,1.4
7575,Employee_7201,Support,39742,31.0,4.5,04-01-2023,33.0,Female,24,Lead,10875.0,14,50.0,1.4
6145,Employee_7202,Support,33245,30.0,3.3,18-10-2023,29.0,Female,18,Entry,6208.0,15,7.0,4.3
3455,Employee_7203,Marketing,41355,51.0,3.1,23-04-2027,23.0,Female,26,Lead,3441.0,23,3.0,2.3
8238,Employee_7204,HR,68274,32.0,3.2,15-10-2026,53.0,Male,9,fresers,11673.0,18,9.0,2.2
9112,Employee_7205,Support,36516,38.0,4.7,07-02-2034,26.0,Female,31,Senior,10248.0,13,71.0,4.5
4269,Employee_7207,Operations,53850,51.0,3.8,31-10-2027,59.0,Male,5,Mid,4534.0,20,50.0,2.2
5891,Employee_7208,Operations,116043,41.0,4.2,04-06-2036,29.0,Female,34,Senior,3916.0,20,13.0,3.9
3219,Employee_7209,Operations,120435,31.0,5.0,14-08-2048,50.0,Male,16,Mid,16980.0,30,50.0,2.4
8705,Employee_7210,IT,54258,47.0,3.4,16-12-2039,24.0,Non-Binary,6,Mid,19944.0,0,13.0,3.2
7814,Employee_7212,HR,86669,38.0,3.0,21-08-2031,58.0,Female,22,Entry,5082.0,7,50.0,3.0
7677,Employee_7213,Operations,129104,59.0,3.1,22-02-2035,43.0,Non-Binary,23,fresers,6873.0,20,14.0,3.1
3468,Employee_7214,Sales,39183,30.0,1.8,02-10-2040,60.0,Not selected,36,Senior,10605.0,24,34.0,1.1
5282,Employee_7215,Marketing,42921,44.0,2.7,31-05-2033,27.0,Male,12,Mid,11158.0,13,87.0,3.8
5446,Employee_7216,IT,40961,43.0,3.6,25-06-2041,50.0,Non-Binary,20,Lead,10469.0,26,37.0,3.2
10282,Employee_7217,Finance,51836,39.0,5.0,02-10-2027,39.0,Not selected,36,Entry,2859.0,10,55.0,4.3
8734,Employee_7218,Operations,68247,44.0,4.1,27-10-2047,45.0,Non-Binary,2,Entry,8740.0,29,10.0,4.4
7105,Employee_7219,Finance,80420,58.0,4.2,26-03-2023,46.0,Male,37,Lead,1886.0,8,67.0,4.4
1658,Employee_7220,HR,77605,49.0,1.6,22-04-2043,54.0,Not selected,26,fresers,1273.0,22,89.0,4.5
2632,Employee_7221,HR,106126,54.0,1.2,05-10-2040,52.0,Non-Binary,17,Entry,8583.0,20,32.0,1.8
3762,Employee_7222,Operations,83907,49.0,3.2,08-10-2040,22.0,Not selected,16,Lead,8786.0,0,88.0,4.8
10233,Employee_7224,HR,33737,38.0,1.4,28-07-2024,57.0,Male,32,Entry,4613.0,9,83.0,4.2
7517,Employee_7225,Sales,127263,51.0,3.0,17-04-2030,51.0,Non-Binary,9,fresers,16985.0,27,26.0,
2431,Employee_7226,Marketing,38676,38.0,1.6,11-09-2033,26.0,Not selected,32,fresers,10605.0,6,44.0,4.7
4484,Employee_7227,Marketing,46001,45.0,1.3,13-01-2025,53.0,Not selected,24,Entry,16737.0,6,5.0,3.9
1320,Employee_7228,Marketing,37125,44.0,4.0,23-12-2048,37.0,Female,17,fresers,15805.0,2,50.0,1.9
7564,Employee_7229,Operations,53220,36.0,2.5,23-12-2041,60.0,Not selected,9,fresers,18762.0,5,12.0,
9737,Employee_7230,Sales,113588,33.0,2.0,05-10-2043,41.0,Non-Binary,6,Senior,2876.0,28,23.0,4.5
6113,Employee_7232,Finance,71799,33.0,4.5,23-11-2038,39.0,Non-Binary,9,Mid,8447.0,2,86.0,2.4
7652,Employee_7234,Marketing,109406,45.0,2.3,01-08-2039,42.0,Female,31,Mid,16619.0,5,10.0,2.0
2219,Employee_7236,IT,97408,45.0,5.0,09-05-2025,46.0,Female,24,Lead,19465.0,27,8.0,3.1
8362,Employee_7237,HR,109109,59.0,3.3,21-05-2036,59.0,Non-Binary,29,Senior,17074.0,14,85.0,3.5
2644,Employee_7238,Support,115484,35.0,3.2,27-01-2045,50.0,Male,32,Mid,4072.0,22,73.0,4.7
10278,Employee_7239,IT,77112,34.0,4.5,26-05-2041,41.0,Not selected,29,Entry,2731.0,1,88.0,1.8
5527,Employee_7240,HR,56370,39.0,2.0,23-07-2037,28.0,Not selected,36,Senior,14310.0,17,45.0,4.9
3565,Employee_7241,HR,34014,33.0,2.6,27-06-2036,37.0,Non-Binary,5,Senior,14155.0,22,74.0,2.3
1756,Employee_7242,IT,87660,41.0,1.1,15-12-2041,42.0,Male,30,fresers,11527.0,3,88.0,2.1
3340,Employee_7243,Sales,122244,34.0,2.6,23-11-2037,58.0,Female,2,Mid,3022.0,25,50.0,3.8
2379,Employee_7244,Sales,75765,50.0,2.8,02-01-2049,54.0,Not selected,33,fresers,14527.0,23,64.0,3.1
9963,Employee_7245,Operations,30658,38.0,2.7,22-03-2023,27.0,Male,21,Mid,8524.0,16,22.0,2.6
2688,Employee_7246,IT,36424,38.0,4.4,09-02-2031,38.0,Not selected,23,Entry,4233.0,28,8.0,4.3
2037,Employee_7247,Marketing,67067,32.0,1.9,31-08-2046,37.0,Not selected,28,Lead,15639.0,9,78.0,3.5
8641,Employee_7248,HR,149124,51.0,1.5,13-03-2031,28.0,Female,33,Entry,14476.0,3,2.0,4.9
8211,Employee_7250,HR,96209,42.0,2.2,15-07-2027,58.0,Male,39,fresers,19952.0,15,50.0,2.9
5226,Employee_7251,HR,45406,56.0,4.8,28-07-2027,50.0,Male,36,Senior,7417.0,13,18.0,4.2
10226,Employee_7253,Operations,32652,51.0,3.0,20-06-2037,38.0,Male,7,fresers,5645.0,17,20.0,3.5
8403,Employee_7256,Operations,142474,42.0,3.9,10-09-2031,37.0,Not selected,36,Entry,13682.0,1,45.0,3.1
9233,Employee_7257,HR,133732,34.0,3.5,28-08-2047,26.0,Not selected,10,Entry,8451.0,10,4.0,1.4
4438,Employee_7258,Finance,107759,56.0,2.8,05-07-2028,32.0,Not selected,19,fresers,10605.0,21,50.0,3.7
8922,Employee_7259,Sales,93907,59.0,2.7,17-12-2047,53.0,Non-Binary,24,Mid,8494.0,27,50.0,3.3
8657,Employee_7260,IT,125024,44.0,4.8,22-02-2030,31.0,Non-Binary,25,Senior,1633.0,28,77.0,4.3
8992,Employee_7262,Finance,42196,32.0,4.7,08-12-2044,36.0,Not selected,6,Lead,5335.0,10,100.0,3.5
3941,Employee_7263,Marketing,134081,52.0,4.0,20-05-2041,44.0,Female,5,fresers,15399.0,19,91.0,4.6
9858,Employee_7264,Finance,61137,32.0,2.5,29-09-2047,58.0,Not selected,11,Lead,9067.0,6,92.0,3.0
5721,Employee_7265,Sales,147317,40.0,2.7,19-07-2033,33.0,Not selected,35,fresers,16674.0,11,41.0,1.7
10668,Employee_7266,Finance,70737,47.0,1.1,27-05-2033,49.0,Male,2,Mid,15625.0,15,86.0,2.5
6507,Employee_7269,Sales,87216,60.0,1.7,24-07-2036,33.0,Male,38,Lead,15522.0,24,50.0,3.6
3692,Employee_7270,Operations,66383,33.0,4.1,13-01-2027,28.0,Non-Binary,8,Mid,15701.0,22,47.0,3.1
10439,Employee_7271,Sales,106255,35.0,4.4,28-08-2040,25.0,Female,34,fresers,17637.0,19,14.0,4.2
2081,Employee_7272,Support,143932,50.0,2.2,26-05-2031,37.0,Male,0,Mid,8184.0,24,34.0,3.3
2807,Employee_7273,Sales,142671,44.0,4.7,03-05-2034,54.0,Female,22,fresers,18212.0,18,96.0,4.7
2124,Employee_7275,Finance,87686,55.0,3.0,26-10-2036,22.0,Not selected,0,Mid,16044.0,13,93.0,3.1
6726,Employee_7276,Sales,71245,39.0,3.9,27-08-2044,50.0,Non-Binary,8,Senior,15971.0,22,83.0,1.5
5193,Employee_7277,Sales,141143,30.0,4.2,06-10-2045,44.0,Non-Binary,10,Entry,8179.0,22,3.0,4.3
1549,Employee_7278,HR,98839,39.0,4.3,16-12-2041,51.0,Non-Binary,30,Mid,7046.0,0,32.0,4.0
9823,Employee_7279,Operations,136797,47.0,3.8,07-09-2048,54.0,Non-Binary,0,Senior,11770.0,9,95.0,2.0
7077,Employee_7280,IT,51184,43.0,4.3,23-06-2033,33.0,Female,4,Entry,14033.0,7,50.0,1.0
10350,Employee_7281,Finance,149555,52.0,2.5,02-08-2046,31.0,Female,16,Senior,8697.0,11,76.0,4.0
8837,Employee_7282,IT,136376,44.0,1.7,26-12-2040,37.0,Female,13,Senior,3202.0,16,46.0,3.5
3810,Employee_7283,Finance,114089,41.0,1.0,03-10-2046,41.0,Non-Binary,3,fresers,5285.0,26,32.0,4.5
2394,Employee_7284,Support,80061,31.0,4.4,06-02-2038,47.0,Non-Binary,8,fresers,13598.0,20,67.0,3.3
7695,Employee_7285,Sales,35898,31.0,4.1,16-03-2025,42.0,Not selected,28,Senior,6783.0,29,42.0,2.4
10139,Employee_7286,HR,61048,45.0,3.1,29-09-2045,39.0,Female,20,Mid,11105.0,1,63.0,4.7
3208,Employee_7287,Sales,140746,42.0,2.2,30-09-2035,35.0,Not selected,2,Entry,9409.0,25,82.0,3.2
4916,Employee_7288,Support,106653,51.0,1.5,11-11-2042,29.0,Male,16,Lead,19728.0,21,74.0,2.4
8528,Employee_7289,HR,110015,48.0,3.1,14-12-2031,56.0,Male,33,fresers,8436.0,19,55.0,3.4
7972,Employee_7290,HR,104719,49.0,3.0,21-09-2034,40.0,Non-Binary,25,Entry,15625.0,19,50.0,2.4
10877,Employee_7291,Support,32302,52.0,4.0,21-12-2041,59.0,Male,21,Senior,2091.0,14,96.0,2.5
8823,Employee_7292,Sales,87976,54.0,1.2,26-10-2033,34.0,Female,3,Mid,15235.0,11,83.0,1.5
3359,Employee_7293,Finance,64262,54.0,3.6,04-12-2027,32.0,Non-Binary,20,Lead,9471.0,27,50.0,4.4
3122,Employee_7294,Marketing,103467,47.0,4.4,10-11-2035,,Non-Binary,2,Lead,2509.0,5,81.0,4.8
5417,Employee_7295,Sales,109781,38.0,2.7,09-06-2031,58.0,Female,3,fresers,19333.0,17,42.0,
3291,Employee_7296,Marketing,103787,52.0,3.0,15-09-2033,47.0,Not selected,1,Senior,17634.0,2,58.0,3.5
7969,Employee_7297,HR,70758,45.0,5.0,12-05-2032,36.0,Not selected,1,Lead,7799.0,0,43.0,3.0
7129,Employee_7300,Finance,113175,50.0,3.9,12-03-2043,50.0,Male,18,Lead,7847.0,21,93.0,2.9
4139,Employee_7302,Marketing,67809,56.0,2.7,19-03-2026,55.0,Non-Binary,10,Mid,4140.0,27,62.0,4.9
7524,Employee_7303,Operations,63156,60.0,3.6,30-07-2044,46.0,Male,28,Senior,3976.0,21,38.0,3.8
8282,Employee_7304,Marketing,64363,35.0,4.3,04-01-2040,58.0,Not selected,11,fresers,13586.0,15,52.0,4.6
2389,Employee_7305,HR,106409,32.0,4.0,02-07-2042,46.0,Non-Binary,11,Mid,10606.0,16,87.0,4.8
6248,Employee_7306,Operations,147433,39.0,4.1,01-08-2035,26.0,Non-Binary,35,fresers,15747.0,9,14.0,2.0
5506,Employee_7307,Finance,118378,58.0,3.1,11-06-2041,56.0,Female,33,Lead,1066.0,7,50.0,2.2
2751,Employee_7308,Finance,70665,45.0,2.6,04-05-2023,60.0,Male,3,Senior,17694.0,21,9.0,1.8
4291,Employee_7309,Marketing,57115,39.0,1.3,22-05-2038,25.0,Female,38,Entry,1610.0,26,86.0,4.4
9001,Employee_7310,Sales,149301,41.0,4.2,29-09-2048,54.0,Female,19,Senior,9569.0,24,40.0,2.4
5463,Employee_7311,Finance,110753,41.0,3.0,08-07-2030,50.0,Non-Binary,26,fresers,8687.0,17,33.0,3.0
1351,Employee_7312,HR,135058,59.0,2.1,26-03-2027,44.0,Female,2,Entry,8655.0,19,55.0,1.2
4309,Employee_7313,Marketing,124347,30.0,3.2,05-12-2044,38.0,Not selected,24,Entry,3301.0,13,3.0,4.0
4243,Employee_7314,Marketing,264200,47.0,2.1,26-09-2033,48.0,Non-Binary,23,Mid,12841.0,13,80.0,2.9
9711,Employee_7315,Sales,116544,50.0,3.9,29-11-2038,41.0,Female,29,fresers,7731.0,17,15.0,1.9
10519,Employee_7316,Marketing,77212,58.0,2.0,27-01-2032,38.0,Not selected,5,Senior,14235.0,3,28.0,1.2
10520,Employee_7317,Sales,31843,31.0,4.3,22-02-2032,51.0,Male,15,Entry,12484.0,15,76.0,3.7
8102,Employee_7318,Finance,68500,52.0,3.4,30-09-2031,41.0,Male,14,Lead,10589.0,9,17.0,4.6
7196,Employee_7319,IT,117932,36.0,4.7,30-12-2040,31.0,Female,36,Lead,16714.0,16,74.0,4.1
8938,Employee_7320,Marketing,66566,44.0,1.0,20-01-2024,35.0,Non-Binary,10,Entry,14865.0,15,69.0,4.4
6752,Employee_7321,Marketing,33220,49.0,4.9,08-11-2041,23.0,Female,14,Lead,19100.0,1,78.0,4.1
1156,Employee_7322,Sales,30771,49.0,3.1,08-06-2028,39.0,Not selected,32,Entry,5496.0,12,50.0,2.3
7332,Employee_7324,Operations,124657,39.0,4.8,21-11-2035,45.0,Male,19,Senior,15112.0,17,24.0,2.2
9145,Employee_7325,Marketing,95057,57.0,2.8,21-06-2030,30.0,Non-Binary,5,Senior,3881.0,19,50.0,2.1
6565,Employee_7326,HR,50013,44.0,3.5,30-01-2048,38.0,Male,19,Lead,13483.0,27,27.0,2.8
10431,Employee_7327,HR,83892,57.0,2.8,22-11-2044,51.0,Male,19,Senior,9497.0,21,50.0,2.1
7483,Employee_7328,Marketing,46774,51.0,2.6,20-11-2034,37.0,Female,37,Senior,9034.0,21,50.0,2.6
3003,Employee_7329,Sales,111029,46.0,2.0,16-09-2041,,Male,27,Entry,15513.0,16,50.0,3.0
10344,Employee_7330,IT,104057,34.0,4.5,25-10-2023,48.0,Non-Binary,38,fresers,15874.0,23,89.0,2.5
8883,Employee_7331,Marketing,132249,51.0,3.4,25-03-2033,,Female,23,Mid,2999.0,26,65.0,1.1
9848,Employee_7332,Sales,79515,37.0,1.2,11-11-2039,49.0,Female,40,Mid,6476.0,20,95.0,3.0
3431,Employee_7334,Support,147571,33.0,5.0,07-08-2045,36.0,Non-Binary,9,Entry,15098.0,0,96.0,2.3
3114,Employee_7335,Operations,77828,46.0,2.6,31-12-2047,46.0,Non-Binary,33,fresers,19673.0,3,0.0,3.0
7009,Employee_7336,Support,68928,48.0,3.0,05-08-2039,46.0,Female,15,Lead,3699.0,30,68.0,1.7
1465,Employee_7337,Sales,112621,41.0,2.7,29-05-2027,47.0,Not selected,14,Senior,15413.0,20,40.0,4.4
8582,Employee_7338,IT,116524,53.0,3.5,01-07-2036,,Female,34,Entry,6119.0,25,14.0,1.6
10782,Employee_7339,Finance,57339,38.0,2.3,30-01-2038,44.0,Not selected,5,fresers,10838.0,13,98.0,3.5
10693,Employee_7341,Sales,73796,37.0,2.8,03-05-2035,50.0,Not selected,0,Entry,17347.0,23,69.0,2.3
5750,Employee_7342,Operations,109649,59.0,1.8,19-01-2045,47.0,Female,30,Lead,10605.0,21,64.0,2.6
